image_path,crop_type,N,P,K,temperature,humidity,ph,rainfall,before_temp,after_temp,thermal_delta,health_status,green_ratio,efficiency_score,deficiency
../datasets/selected_plant_images\tomato\tomato_Late_blight_71fdeb76-d0e0-40a9-8a58-22d88a1c2b2b___GHLB_PS Leaf 34.1 Day 13.jpg,pomegranate,9,25,41,24.81530144,91.90842992,5.972714857000001,109.2853418,25.43,27.64,2.21,stressed,0.29727359693877553,39.99,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_71fdeb76-d0e0-40a9-8a58-22d88a1c2b2b___GHLB_PS Leaf 34.1 Day 13.jpg,pomegranate,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,23.62,25.99,2.37,stressed,0.29727359693877553,42.77,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_71fdeb76-d0e0-40a9-8a58-22d88a1c2b2b___GHLB_PS Leaf 34.1 Day 13.jpg,pomegranate,1,27,36,23.98598756,93.34236582,5.684995235,104.991282,24.23,26.06,1.83,stressed,0.29727359693877553,37.77,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,pomegranate,8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,19.36,21.03,1.67,stressed,0.42458545918367346,40.18,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,pomegranate,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,19.8,21.64,1.83,stressed,0.42458545918367346,42.33,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,pomegranate,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,23.93,25.4,1.47,stressed,0.42458545918367346,37.77,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,pomegranate,40,27,45,21.66024980000001,94.79397419,5.885638185,112.4349689,21.59,23.66,2.07,stressed,0.42458545918367346,46.67,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,pomegranate,36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,19.14,20.41,1.27,stressed,0.42458545918367346,39.42,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,pomegranate,16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,24.51,26.12,1.61,stressed,0.2334582270408163,37.82,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,pomegranate,40,18,43,19.38603815,86.79058496,5.767372539,109.91309840000002,19.76,21.35,1.59,stressed,0.2334582270408163,44.13,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,pomegranate,9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,22.32,23.86,1.55,stressed,0.2334582270408163,35.94,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,pomegranate,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,18.05,20.14,2.1,stressed,0.2334582270408163,36.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_dcf0db57-e7d2-487f-b9df-2ec299e0ee48___GHLB_PS Leaf 17.1 Day 8.jpg,pomegranate,4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,18.37,20.38,2.01,stressed,0.2334582270408163,38.36,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,pomegranate,5,24,40,24.692258,93.87030088,6.297907578999999,104.6735454,24.95,27.14,2.19,stressed,0.10923549107142858,38.83,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,pomegranate,21,21,38,22.5526059,89.32594859999998,6.327673765,104.8955643,21.75,24.38,2.63,stressed,0.10923549107142858,40.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,pomegranate,21,21,38,22.5526059,89.32594859999998,6.327673765,104.8955643,21.69,24.3,2.61,stressed,0.10923549107142858,40.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,pomegranate,15,6,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,18.21,20.79,2.59,stressed,0.10923549107142858,36.77,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,pomegranate,4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,19.03,21.44,2.42,stressed,0.10923549107142858,38.36,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e93721af-a478-4021-8d9a-bffdc1ba7c45___RS_Late.B 5050.JPG,pomegranate,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,23.59,25.41,1.83,stressed,0.3537747130102041,43.5,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e93721af-a478-4021-8d9a-bffdc1ba7c45___RS_Late.B 5050.JPG,pomegranate,25,27,41,19.20090378,94.27659596,6.9235093710000015,108.0423555,19.82,21.73,1.91,stressed,0.3537747130102041,43.1,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e93721af-a478-4021-8d9a-bffdc1ba7c45___RS_Late.B 5050.JPG,pomegranate,18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,22.88,25.05,2.17,stressed,0.3537747130102041,41.93,N_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e93721af-a478-4021-8d9a-bffdc1ba7c45___RS_Late.B 5050.JPG,pomegranate,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,20.5,22.67,2.17,stressed,0.3537747130102041,42.33,P_deficient
../datasets/selected_plant_images\tomato\tomato_Late_blight_e93721af-a478-4021-8d9a-bffdc1ba7c45___RS_Late.B 5050.JPG,pomegranate,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,21.82,23.23,1.41,stressed,0.3537747130102041,38.68,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_0d54c850-da9a-498d-a636-ddeac067fd7e___Crnl_L.Mold 6746.JPG,pomegranate,16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,20.1,21.66,1.56,stressed,0.3238002232142857,39.2,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_0d54c850-da9a-498d-a636-ddeac067fd7e___Crnl_L.Mold 6746.JPG,pomegranate,4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,24.56,26.42,1.87,stressed,0.3238002232142857,38.04,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_0d54c850-da9a-498d-a636-ddeac067fd7e___Crnl_L.Mold 6746.JPG,pomegranate,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,19.38,21.0,1.62,stressed,0.3238002232142857,35.98,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_0d54c850-da9a-498d-a636-ddeac067fd7e___Crnl_L.Mold 6746.JPG,pomegranate,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,24.11,26.28,2.17,stressed,0.3238002232142857,32.71,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_0d54c850-da9a-498d-a636-ddeac067fd7e___Crnl_L.Mold 6746.JPG,pomegranate,15,6,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,19.42,21.31,1.89,stressed,0.3238002232142857,36.77,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,pomegranate,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,21.59,23.62,2.03,stressed,0.4768614477040816,41.87,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,pomegranate,29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084,20.54,22.25,1.7,stressed,0.4768614477040816,39.99,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,pomegranate,28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,22.48,23.58,1.1,stressed,0.4768614477040816,38.67,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,pomegranate,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,24.84,26.88,2.04,stressed,0.4768614477040816,37.77,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_446be8f2-d462-40f6-87db-ed63fffedb0d___Crnl_L.Mold 9176.JPG,pomegranate,14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,25.37,26.49,1.12,stressed,0.4768614477040816,35.04,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,pomegranate,4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,18.27,19.78,1.51,stressed,0.24679129464285715,38.36,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,pomegranate,11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,22.79,25.23,2.44,stressed,0.24679129464285715,38.06,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,pomegranate,17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,25.31,27.2,1.89,stressed,0.24679129464285715,40.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,pomegranate,16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,25.74,27.45,1.71,stressed,0.24679129464285715,37.82,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,pomegranate,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,19.48,21.98,2.5,stressed,0.24679129464285715,35.98,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_794848b0-1482-46ae-b615-1382b41ea623___Crnl_L.Mold 6595.JPG,pomegranate,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,23.15,24.99,1.84,stressed,0.2380420918367347,36.53,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_794848b0-1482-46ae-b615-1382b41ea623___Crnl_L.Mold 6595.JPG,pomegranate,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,24.82,27.03,2.21,stressed,0.2380420918367347,41.61,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_794848b0-1482-46ae-b615-1382b41ea623___Crnl_L.Mold 6595.JPG,pomegranate,21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,19.16,21.09,1.94,stressed,0.2380420918367347,41.81,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_794848b0-1482-46ae-b615-1382b41ea623___Crnl_L.Mold 6595.JPG,pomegranate,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,24.05,25.77,1.72,stressed,0.2380420918367347,43.5,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_794848b0-1482-46ae-b615-1382b41ea623___Crnl_L.Mold 6595.JPG,pomegranate,32,13,42,23.50128217,92.97527546,5.786058032000001,106.61905,23.6,25.82,2.22,stressed,0.2380420918367347,41.42,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,pomegranate,40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083,21.4,23.78,2.39,stressed,0.17560188137755103,44.67,Balanced
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,pomegranate,8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,20.08,22.63,2.55,stressed,0.17560188137755103,38.58,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,pomegranate,34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,22.46,25.09,2.63,stressed,0.17560188137755103,39.27,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,pomegranate,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,19.68,21.37,1.69,stressed,0.17560188137755103,42.33,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_87c76d05-d959-4fe6-ba9e-a874c88f9a09___Crnl_L.Mold 6906.JPG,pomegranate,39,30,38,20.12644921,87.59629625,6.965156737999999,108.065579,21.1,23.27,2.17,stressed,0.17560188137755103,45.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639.JPG,pomegranate,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,19.95,21.39,1.44,stressed,0.29201211734693877,40.7,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639.JPG,pomegranate,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,20.82,23.21,2.39,stressed,0.29201211734693877,41.87,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639.JPG,pomegranate,40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,24.42,26.77,2.35,stressed,0.29201211734693877,42.84,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639.JPG,pomegranate,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,23.63,25.31,1.67,stressed,0.29201211734693877,40.21,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_a6227736-64f1-4089-ae4b-fac942bcc4da___Crnl_L.Mold 6639.JPG,pomegranate,4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,18.37,20.23,1.86,stressed,0.29201211734693877,38.36,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529.JPG,pomegranate,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,20.64,22.97,2.33,stressed,0.2762874681122449,44.61,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529.JPG,pomegranate,2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,19.29,21.52,2.23,stressed,0.2762874681122449,38.73,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529.JPG,pomegranate,5,21,38,22.43377991,90.3396556,6.107054807999999,112.459697,23.17,25.4,2.23,stressed,0.2762874681122449,37.63,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529.JPG,pomegranate,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,23.09,24.75,1.65,stressed,0.2762874681122449,39.42,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529.JPG,pomegranate,13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,18.26,19.79,1.53,stressed,0.2762874681122449,37.19,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,pomegranate,18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,23.02,24.92,1.91,stressed,0.3440688775510204,41.93,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,pomegranate,40,27,45,21.66024980000001,94.79397419,5.885638185,112.4349689,21.89,23.91,2.02,stressed,0.3440688775510204,46.67,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,pomegranate,29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084,20.61,22.11,1.49,stressed,0.3440688775510204,39.99,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,pomegranate,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,23.98,26.05,2.07,stressed,0.3440688775510204,43.5,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,pomegranate,40,9,41,24.37766782,85.4017118,5.78270695,106.128338,24.9,27.02,2.11,stressed,0.3440688775510204,41.6,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,pomegranate,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,19.16,20.81,1.65,stressed,0.27670599489795916,44.61,P_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,pomegranate,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,24.42,26.72,2.3,stressed,0.27670599489795916,39.42,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,pomegranate,25,27,41,19.20090378,94.27659596,6.9235093710000015,108.0423555,20.11,22.4,2.29,stressed,0.27670599489795916,43.1,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,pomegranate,6,18,37,19.65690085,89.93701023,5.937649577999999,108.0458926,20.06,21.57,1.52,stressed,0.27670599489795916,36.87,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,pomegranate,12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,19.03,21.15,2.11,stressed,0.27670599489795916,41.11,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,pomegranate,8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,18.81,20.68,1.87,stressed,0.2294921875,38.58,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,pomegranate,4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,24.3,26.15,1.85,stressed,0.2294921875,38.09,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,pomegranate,2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,25.53,27.87,2.34,stressed,0.2294921875,37.8,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,pomegranate,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,24.92,27.0,2.08,stressed,0.2294921875,32.71,N_deficient
../datasets/selected_plant_images\tomato\tomato_Leaf_Mold_d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,pomegranate,39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,18.24,20.47,2.23,stressed,0.2294921875,43.66,P_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,pomegranate,0,27,38,22.44581266,89.90147027,6.7380162210000005,109.3905998,21.68,23.59,1.91,stressed,0.17526307397959184,38.13,N_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,pomegranate,14,8,43,21.92513945,94.46485312,7.051654924,111.71620159999998,22.03,24.25,2.22,stressed,0.17526307397959184,37.58,P_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,pomegranate,5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,17.56,19.42,1.86,stressed,0.17526307397959184,36.3,N_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,pomegranate,0,27,38,22.44581266,89.90147027,6.7380162210000005,109.3905998,23.15,25.25,2.1,stressed,0.17526307397959184,38.13,N_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,pomegranate,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,23.03,25.15,2.12,stressed,0.17526307397959184,39.42,N_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_256b92d9-41f3-47a4-870f-c0c0f0ac201e___Matt.S_CG 6842.JPG,pomegranate,26,18,42,19.72620525,89.64934166,6.910374919,108.22872759999998,20.51,22.71,2.19,stressed,0.37802933673469385,41.53,P_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_256b92d9-41f3-47a4-870f-c0c0f0ac201e___Matt.S_CG 6842.JPG,pomegranate,29,16,36,19.81069447,88.92944254,5.7403380020000006,102.860084,20.2,22.24,2.04,stressed,0.37802933673469385,39.99,P_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_256b92d9-41f3-47a4-870f-c0c0f0ac201e___Matt.S_CG 6842.JPG,pomegranate,39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,22.96,24.44,1.48,stressed,0.37802933673469385,44.23,P_deficient
../datasets/selected_plant_images\tomato\tomato_Septoria_leaf_spot_256b92d9-41f3-47a4-870f-c0c0f0ac201e___Matt.S_CG 6842.JPG,pomegranate,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,25.65,27.07,1.41,stressed,0.37802933673469385,37.77,P_deficient
